# candidate_labels.txt -- auto-label review sheet (STEP 1 output)
# split=train min_conf=0.95 overlap_iou=0.2 checkpoint=checkpoints/tuned/best.pth
# Review the photos in results/auto_label/review/ , then set the
# DECISION column to  approve  or  reject  (default: pending).
# Commit approved labels with:  python approve_labels.py --commit
# The original data/labels/*.txt files are NOT modified by this script.
# id | decision | image_id | label_file | class | yolo_id | conf | cx | cy | w | h
C00435 | committed | 10_jpg.rf.36073817df59678e694532717a1e7533.jpg | 10_jpg.rf.36073817df59678e694532717a1e7533.txt | yawn | 2 | 0.9659 | 0.483879 | 0.471359 | 0.22794 | 0.421468
C00436 | committed | 243_jpg.rf.9ba9ce96e2db32c6928eef4c17ee5c65.jpg | 243_jpg.rf.9ba9ce96e2db32c6928eef4c17ee5c65.txt | yawn | 2 | 0.9635 | 0.479809 | 0.439252 | 0.223404 | 0.389733
C00437 | committed | 162_jpg.rf.7455f47ad163e650f9d9c9711b18bd17.jpg | 162_jpg.rf.7455f47ad163e650f9d9c9711b18bd17.txt | yawn | 2 | 0.9789 | 0.567269 | 0.400371 | 0.17653 | 0.372819
C00438 | committed | 1600_jpg.rf.7ad14ae4eda7e5381c814fecd4015a27.jpg | 1600_jpg.rf.7ad14ae4eda7e5381c814fecd4015a27.txt | open_eye | 1 | 0.9865 | 0.665597 | 0.597721 | 0.591769 | 0.804557
C00439 | committed | 689_jpg.rf.3103fe41e9b88c49b3fe92fd4d3086e9.jpg | 689_jpg.rf.3103fe41e9b88c49b3fe92fd4d3086e9.txt | closed_eye | 0 | 0.9583 | 0.375946 | 0.365386 | 0.141846 | 0.109142
C00440 | committed | 689_jpg.rf.3103fe41e9b88c49b3fe92fd4d3086e9.jpg | 689_jpg.rf.3103fe41e9b88c49b3fe92fd4d3086e9.txt | closed_eye | 0 | 0.9525 | 0.598836 | 0.388737 | 0.14778 | 0.116727
C00441 | committed | _656_jpg.rf.dcdb7fd726d69009399dd5bc5a18eeb8.jpg | _656_jpg.rf.dcdb7fd726d69009399dd5bc5a18eeb8.txt | open_eye | 1 | 0.9572 | 0.516046 | 0.620361 | 0.946621 | 0.643856
C00442 | committed | closed_eye_1995-jpg_face_2_jpg.rf.1afa0f44d8e61829e459bc592f0a4634.jpg | closed_eye_1995-jpg_face_2_jpg.rf.1afa0f44d8e61829e459bc592f0a4634.txt | closed_eye | 0 | 0.9747 | 0.664783 | 0.384873 | 0.219032 | 0.115357
C00443 | committed | 2396_jpg.rf.039732d5e09b1cf621cffbf4e5a72206.jpg | 2396_jpg.rf.039732d5e09b1cf621cffbf4e5a72206.txt | open_eye | 1 | 0.9724 | 0.403435 | 0.31708 | 0.80687 | 0.59191
C00444 | committed | _703_jpg.rf.2519f4b601262f32fbc633329c2f3182.jpg | _703_jpg.rf.2519f4b601262f32fbc633329c2f3182.txt | open_eye | 1 | 0.9945 | 0.5 | 0.5 | 1.0 | 1.0
C00445 | committed | 645_jpg.rf.74060d6c07eaf49599a0a9010adf843c.jpg | 645_jpg.rf.74060d6c07eaf49599a0a9010adf843c.txt | open_eye | 1 | 0.9753 | 0.553832 | 0.465798 | 0.661772 | 0.931596
C00446 | committed | 2483_jpg.rf.24cea41058e0e44cadb24d59b3a1a57a.jpg | 2483_jpg.rf.24cea41058e0e44cadb24d59b3a1a57a.txt | open_eye | 1 | 0.9578 | 0.397813 | 0.406197 | 0.636108 | 0.812394
C00447 | committed | 194_jpg.rf.489bb971df602f135ca7675e03ffcdfe.jpg | 194_jpg.rf.489bb971df602f135ca7675e03ffcdfe.txt | yawn | 2 | 0.9672 | 0.442124 | 0.261493 | 0.233499 | 0.440376
C00448 | committed | 2400_jpg.rf.09f58215ce6657e2bbd18cbee3475ab8.jpg | 2400_jpg.rf.09f58215ce6657e2bbd18cbee3475ab8.txt | open_eye | 1 | 0.9516 | 0.674205 | 0.503297 | 0.603836 | 0.993406
C00449 | committed | 383_jpg.rf.f11ebb01f724a50efc4c0321ab68ce8d.jpg | 383_jpg.rf.f11ebb01f724a50efc4c0321ab68ce8d.txt | closed_eye | 0 | 0.9807 | 0.697748 | 0.313668 | 0.23373 | 0.097387
C00450 | committed | 383_jpg.rf.f11ebb01f724a50efc4c0321ab68ce8d.jpg | 383_jpg.rf.f11ebb01f724a50efc4c0321ab68ce8d.txt | closed_eye | 0 | 0.9773 | 0.276916 | 0.310791 | 0.236181 | 0.098764
C00451 | committed | 406_jpg.rf.5ac51a09807c119a60b5267a26741b83.jpg | 406_jpg.rf.5ac51a09807c119a60b5267a26741b83.txt | yawn | 2 | 0.9513 | 0.503274 | 0.519048 | 0.412865 | 0.209193
C00452 | committed | closed_eye_2648-jpg_face_1_jpg.rf.6a1723bdd49987733813bb0593e12be4.jpg | closed_eye_2648-jpg_face_1_jpg.rf.6a1723bdd49987733813bb0593e12be4.txt | closed_eye | 0 | 0.9576 | 0.276462 | 0.313556 | 0.25571 | 0.175718
C00453 | committed | 648_jpg.rf.5fb3277a6a320ca4f52f1c30a0078c2b.jpg | 648_jpg.rf.5fb3277a6a320ca4f52f1c30a0078c2b.txt | open_eye | 1 | 0.9671 | 0.499626 | 0.646611 | 0.999252 | 0.628044
C00454 | committed | closed_eye_2717-jpg_face_1_jpg.rf.c1e503b56c39593d4ea9da1c60710f09.jpg | closed_eye_2717-jpg_face_1_jpg.rf.c1e503b56c39593d4ea9da1c60710f09.txt | closed_eye | 0 | 0.9569 | 0.670265 | 0.557453 | 0.258014 | 0.20528
C00455 | committed | 144_jpg.rf.baecd959e14f94d36e3e662a23baf6b9.jpg | 144_jpg.rf.baecd959e14f94d36e3e662a23baf6b9.txt | open_eye | 1 | 0.9736 | 0.310161 | 0.48805 | 0.483926 | 0.9761
C00456 | committed | 570_jpg.rf.33493f008a6aa51c1582bc511b0353ac.jpg | 570_jpg.rf.33493f008a6aa51c1582bc511b0353ac.txt | yawn | 2 | 0.9508 | 0.525708 | 0.377903 | 0.218444 | 0.370558
C00457 | reject | closed_eye_1867-jpg_face_1_jpg.rf.401451861aeb3d9c0e9bf22ba64650a0.jpg | closed_eye_1867-jpg_face_1_jpg.rf.401451861aeb3d9c0e9bf22ba64650a0.txt | closed_eye | 0 | 0.9625 | 0.145805 | 0.391215 | 0.288409 | 0.136509
C00458 | committed | 1116_jpg.rf.a81cd4b9448ae9c1bfc95ba4512ec875.jpg | 1116_jpg.rf.a81cd4b9448ae9c1bfc95ba4512ec875.txt | open_eye | 1 | 0.9877 | 0.5 | 0.553462 | 1.0 | 0.713258
C00459 | committed | 579_jpg.rf.2924695d7e26e3eb264e404095634fb8.jpg | 579_jpg.rf.2924695d7e26e3eb264e404095634fb8.txt | yawn | 2 | 0.9602 | 0.530351 | 0.495665 | 0.621018 | 0.296765
C00460 | committed | 571_jpg.rf.4d16edd0e620430c33ac3e8f68164f57.jpg | 571_jpg.rf.4d16edd0e620430c33ac3e8f68164f57.txt | yawn | 2 | 0.9616 | 0.505826 | 0.413376 | 0.209935 | 0.368011
C00461 | committed | 394_jpg.rf.b2ec8594a89b4d2c945256681c6325ae.jpg | 394_jpg.rf.b2ec8594a89b4d2c945256681c6325ae.txt | closed_eye | 0 | 0.9545 | 0.34083 | 0.303801 | 0.205628 | 0.119595
C00462 | committed | closed_eye_2505-jpg_face_1_jpg.rf.7fdb08fe756699734d27e46eea91ad3b.jpg | closed_eye_2505-jpg_face_1_jpg.rf.7fdb08fe756699734d27e46eea91ad3b.txt | closed_eye | 0 | 0.9727 | 0.749947 | 0.355234 | 0.272834 | 0.145763
C00463 | committed | closed_eye_2505-jpg_face_1_jpg.rf.481a2fd43b7edf77bbb06191e552f322.jpg | closed_eye_2505-jpg_face_1_jpg.rf.481a2fd43b7edf77bbb06191e552f322.txt | closed_eye | 0 | 0.9814 | 0.744704 | 0.644227 | 0.312139 | 0.157351
C00464 | committed | 420_jpg.rf.af47b78e438448394ea2285ee63ebe60.jpg | 420_jpg.rf.af47b78e438448394ea2285ee63ebe60.txt | closed_eye | 0 | 0.9718 | 0.37625 | 0.189462 | 0.204076 | 0.087983
C00465 | reject | closed_eye_1362-BMP_face_3_jpg.rf.abbf04cc020660c2a20c0d7c2da430aa.jpg | closed_eye_1362-BMP_face_3_jpg.rf.abbf04cc020660c2a20c0d7c2da430aa.txt | closed_eye | 0 | 0.9729 | 0.316448 | 0.285927 | 0.093185 | 0.263321
C00466 | committed | 428_jpg.rf.a647bb3d75bf2ac0ba5a43d5e9d87140.jpg | 428_jpg.rf.a647bb3d75bf2ac0ba5a43d5e9d87140.txt | yawn | 2 | 0.9575 | 0.472938 | 0.490907 | 0.655604 | 0.275654
C00467 | committed | 390_jpg.rf.250c68672722ddff650f27fa0e5d912a.jpg | 390_jpg.rf.250c68672722ddff650f27fa0e5d912a.txt | closed_eye | 0 | 0.9746 | 0.326517 | 0.44267 | 0.172801 | 0.080069
C00468 | committed | closed_eye_2603-jpg_face_1_jpg.rf.ffeb79043695bf16373929ac20db099f.jpg | closed_eye_2603-jpg_face_1_jpg.rf.ffeb79043695bf16373929ac20db099f.txt | closed_eye | 0 | 0.9746 | 0.344301 | 0.364874 | 0.163279 | 0.103418
C00469 | committed | 717_jpg.rf.0382b83d77d1a942b9a09c3e3dbe68b6.jpg | 717_jpg.rf.0382b83d77d1a942b9a09c3e3dbe68b6.txt | yawn | 2 | 0.9744 | 0.377035 | 0.588603 | 0.570254 | 0.263414
C00470 | committed | 84_jpg.rf.f3e52a0e0f7d0e80e4d99b601b54c127.jpg | 84_jpg.rf.f3e52a0e0f7d0e80e4d99b601b54c127.txt | yawn | 2 | 0.953 | 0.5 | 0.527866 | 1.0 | 0.7455
C00471 | committed | 478_jpg.rf.c63845d3512ca8da1dd9e6fc9b9263f6.jpg | 478_jpg.rf.c63845d3512ca8da1dd9e6fc9b9263f6.txt | yawn | 2 | 0.9564 | 0.503771 | 0.465314 | 0.542465 | 0.306996
C00472 | committed | 467_jpg.rf.1007b5c4f6dd9de758a5cd3ec620c7dd.jpg | 467_jpg.rf.1007b5c4f6dd9de758a5cd3ec620c7dd.txt | open_eye | 1 | 0.9572 | 0.5 | 0.401516 | 1.0 | 0.661196
C00473 | committed | 639_jpg.rf.135d9883b8bb5a4204e8af55467a8cd4.jpg | 639_jpg.rf.135d9883b8bb5a4204e8af55467a8cd4.txt | yawn | 2 | 0.9505 | 0.493547 | 0.44779 | 0.402476 | 0.236876
C00474 | committed | _100_jpg.rf.8b6e76a434c8abacd0744abfb00fe4a0.jpg | _100_jpg.rf.8b6e76a434c8abacd0744abfb00fe4a0.txt | open_eye | 1 | 0.9716 | 0.527862 | 0.56369 | 0.944277 | 0.87262
C00475 | committed | closed_eye_2603-jpg_face_1_jpg.rf.a42f1d8d34cb13be653c351abc212d68.jpg | closed_eye_2603-jpg_face_1_jpg.rf.a42f1d8d34cb13be653c351abc212d68.txt | closed_eye | 0 | 0.9646 | 0.343763 | 0.360839 | 0.179583 | 0.103208
C00476 | committed | 651_jpg.rf.49629677024915098fe94ce902f15442.jpg | 651_jpg.rf.49629677024915098fe94ce902f15442.txt | yawn | 2 | 0.9722 | 0.47791 | 0.510375 | 0.224124 | 0.377935
C00477 | committed | 709_jpg.rf.3748ca0b50a119d88571418cdc906685.jpg | 709_jpg.rf.3748ca0b50a119d88571418cdc906685.txt | yawn | 2 | 0.9769 | 0.288274 | 0.501185 | 0.380328 | 0.183196
C00478 | committed | closed_eye_0035-BMP_face_1_jpg.rf.54c03554e3b5081efbba0db556ca914a.jpg | closed_eye_0035-BMP_face_1_jpg.rf.54c03554e3b5081efbba0db556ca914a.txt | closed_eye | 0 | 0.9721 | 0.290932 | 0.341257 | 0.265908 | 0.131712
C00479 | committed | 25_jpg.rf.c881f844cc87701e97628a2f9d3ec85b.jpg | 25_jpg.rf.c881f844cc87701e97628a2f9d3ec85b.txt | yawn | 2 | 0.9754 | 0.529815 | 0.473696 | 0.42391 | 0.224071
C00480 | committed | 570_jpg.rf.b53a74ddd9b863c6ed2e9ca533507620.jpg | 570_jpg.rf.b53a74ddd9b863c6ed2e9ca533507620.txt | open_eye | 1 | 0.974 | 0.58756 | 0.563487 | 0.049893 | 0.06021
C00481 | committed | closed_eye_1132-jpg_face_1_jpg.rf.6face05d610e0adfc59259d83ce46495.jpg | closed_eye_1132-jpg_face_1_jpg.rf.6face05d610e0adfc59259d83ce46495.txt | closed_eye | 0 | 0.9605 | 0.332168 | 0.36368 | 0.15928 | 0.092207
C00482 | committed | 392_jpg.rf.68efbb229515ccad4911702b3857c527.jpg | 392_jpg.rf.68efbb229515ccad4911702b3857c527.txt | closed_eye | 0 | 0.9648 | 0.340732 | 0.322137 | 0.207118 | 0.113067
C00483 | committed | 86_jpg.rf.1f6522dc49ec5e16c784a23ee343a053.jpg | 86_jpg.rf.1f6522dc49ec5e16c784a23ee343a053.txt | yawn | 2 | 0.9703 | 0.560179 | 0.49729 | 0.378944 | 0.205234
C00484 | committed | 686_jpg.rf.60de17d40c691fce43172ab4560c1afc.jpg | 686_jpg.rf.60de17d40c691fce43172ab4560c1afc.txt | open_eye | 1 | 0.9734 | 0.435214 | 0.416978 | 0.052753 | 0.049179
C00485 | committed | 2589_jpg.rf.8d516afc742eea76b5d6432e5109d833.jpg | 2589_jpg.rf.8d516afc742eea76b5d6432e5109d833.txt | open_eye | 1 | 0.9739 | 0.45984 | 0.403313 | 0.672746 | 0.806625
C00486 | committed | closed_eye_1295-jpg_face_1_jpg.rf.f8f838cdd1fa1a159967f3dbd5e23558.jpg | closed_eye_1295-jpg_face_1_jpg.rf.f8f838cdd1fa1a159967f3dbd5e23558.txt | closed_eye | 0 | 0.9738 | 0.361327 | 0.907654 | 0.090234 | 0.184692
C00487 | committed | closed_eye_2648-jpg_face_1_jpg.rf.42577d746d75987c050b8f1342ae5600.jpg | closed_eye_2648-jpg_face_1_jpg.rf.42577d746d75987c050b8f1342ae5600.txt | closed_eye | 0 | 0.9613 | 0.269794 | 0.323555 | 0.254553 | 0.162814
C00488 | committed | 687_jpg.rf.1bd84de4c71b125aaf0766bd9dea938e.jpg | 687_jpg.rf.1bd84de4c71b125aaf0766bd9dea938e.txt | yawn | 2 | 0.9527 | 0.491263 | 0.263868 | 0.23687 | 0.381997
C00489 | committed | 635_jpg.rf.04e666c49c51af5172b55bc8dfa99853.jpg | 635_jpg.rf.04e666c49c51af5172b55bc8dfa99853.txt | open_eye | 1 | 0.9571 | 0.619978 | 0.466858 | 0.614554 | 0.851514
C00490 | committed | 87_jpg.rf.24b9060f407bde779a02829384c605f7.jpg | 87_jpg.rf.24b9060f407bde779a02829384c605f7.txt | yawn | 2 | 0.9625 | 0.431568 | 0.493048 | 0.3867 | 0.208554
C00491 | committed | _677_jpg.rf.81ee4d7d6a51bdbfd3a9500a207776f7.jpg | _677_jpg.rf.81ee4d7d6a51bdbfd3a9500a207776f7.txt | open_eye | 1 | 0.9624 | 0.463066 | 0.5 | 0.926132 | 1.0
C00492 | committed | 153_jpg.rf.04dbff4735075f993992e6c9fb4f8cfc.jpg | 153_jpg.rf.04dbff4735075f993992e6c9fb4f8cfc.txt | yawn | 2 | 0.9785 | 0.510618 | 0.436219 | 0.184413 | 0.338554
C00493 | committed | closed_eye_0007-jpg_face_1_jpg.rf.efbaddd2eeb5a1e23ce5f345fa0aace7.jpg | closed_eye_0007-jpg_face_1_jpg.rf.efbaddd2eeb5a1e23ce5f345fa0aace7.txt | closed_eye | 0 | 0.9917 | 0.692881 | 0.340908 | 0.20854 | 0.109483
C00494 | committed | 647_jpg.rf.710225f354a75ef9b21a09b9f062fde3.jpg | 647_jpg.rf.710225f354a75ef9b21a09b9f062fde3.txt | yawn | 2 | 0.9511 | 0.416997 | 0.482383 | 0.246021 | 0.372864
C00495 | committed | istockphoto-520132861-612x612_jpg.rf.e69720b57cc89f887ea58130d504bc40.jpg | istockphoto-520132861-612x612_jpg.rf.e69720b57cc89f887ea58130d504bc40.txt | open_eye | 1 | 0.9593 | 0.366826 | 0.389882 | 0.043936 | 0.056453
C00496 | committed | 624_jpg.rf.92d13d3360ed34f2b96d9957608378a2.jpg | 624_jpg.rf.92d13d3360ed34f2b96d9957608378a2.txt | yawn | 2 | 0.9863 | 0.472343 | 0.366471 | 0.213406 | 0.362587
C00497 | committed | 16_jpg.rf.258f734c5ed6e5207f126e00ef76b883.jpg | 16_jpg.rf.258f734c5ed6e5207f126e00ef76b883.txt | yawn | 2 | 0.9694 | 0.483324 | 0.483177 | 0.227001 | 0.416277
C00498 | committed | 413_jpg.rf.d6753ca449fdddbe2ef4e8e639d64d48.jpg | 413_jpg.rf.d6753ca449fdddbe2ef4e8e639d64d48.txt | open_eye | 1 | 0.9732 | 0.534437 | 0.486545 | 0.798732 | 0.437635
C00499 | committed | 91_jpg.rf.b7aa0d343e8489315a582d7336db1603.jpg | 91_jpg.rf.b7aa0d343e8489315a582d7336db1603.txt | yawn | 2 | 0.9568 | 0.570728 | 0.53881 | 0.40208 | 0.218382
C00500 | committed | _87_jpg.rf.ab98b14bf0047f3545367a6e9b93e5a9.jpg | _87_jpg.rf.ab98b14bf0047f3545367a6e9b93e5a9.txt | open_eye | 1 | 0.9762 | 0.450444 | 0.617368 | 0.685245 | 0.651329
C00501 | committed | closed_eye_2792-jpg_face_1_jpg.rf.9e045a207838ab789869c5db11877636.jpg | closed_eye_2792-jpg_face_1_jpg.rf.9e045a207838ab789869c5db11877636.txt | closed_eye | 0 | 0.9935 | 0.388929 | 0.275807 | 0.119289 | 0.27642
C00502 | committed | 486_jpg.rf.dc20c28d97d41ee0a76a0c848d532e1c.jpg | 486_jpg.rf.dc20c28d97d41ee0a76a0c848d532e1c.txt | yawn | 2 | 0.9714 | 0.492042 | 0.491251 | 0.569678 | 0.325861
C00503 | committed | closed_eye_2767-BMP_face_1_jpg.rf.c10e02b6d424478d963303c5e1d1d9b0.jpg | closed_eye_2767-BMP_face_1_jpg.rf.c10e02b6d424478d963303c5e1d1d9b0.txt | closed_eye | 0 | 0.9735 | 0.37039 | 0.502491 | 0.131824 | 0.130841
C00504 | committed | _510_jpg.rf.2bfea2f1a624ffc8fd1ac10f9ff9cb25.jpg | _510_jpg.rf.2bfea2f1a624ffc8fd1ac10f9ff9cb25.txt | open_eye | 1 | 0.9874 | 0.436656 | 0.5 | 0.873313 | 1.0
C00505 | committed | 95_jpg.rf.11a79996a91af883ec9eb0db896be869.jpg | 95_jpg.rf.11a79996a91af883ec9eb0db896be869.txt | open_eye | 1 | 0.9739 | 0.564036 | 0.460693 | 0.049541 | 0.061232
C00506 | committed | 000473_jpg.rf.3de62ff491cdf65044cb063929964d7e.jpg | 000473_jpg.rf.3de62ff491cdf65044cb063929964d7e.txt | open_eye | 1 | 0.9678 | 0.595599 | 0.513621 | 0.107451 | 0.049783
C00507 | pending | 396_jpg.rf.d27aab1249cde2cc22435db957f873bb.jpg | 396_jpg.rf.d27aab1249cde2cc22435db957f873bb.txt | open_eye | 1 | 0.9752 | 0.464017 | 0.541869 | 0.086227 | 0.077635
C00508 | committed | 122_jpg.rf.6739944ceaf87ab74a73146785fe861f.jpg | 122_jpg.rf.6739944ceaf87ab74a73146785fe861f.txt | yawn | 2 | 0.9642 | 0.460956 | 0.426079 | 0.208847 | 0.341429
C00509 | committed | 123_jpg.rf.87d04eaafeb5a0245682e785c0b7fd04.jpg | 123_jpg.rf.87d04eaafeb5a0245682e785c0b7fd04.txt | yawn | 2 | 0.9509 | 0.41522 | 0.583886 | 0.785904 | 0.416484
C00510 | committed | 1261_jpg.rf.d6c5c2052b60cc410aa92363c80eb7f2.jpg | 1261_jpg.rf.d6c5c2052b60cc410aa92363c80eb7f2.txt | open_eye | 1 | 0.9502 | 0.559267 | 0.611472 | 0.050546 | 0.066992
C00511 | committed | 401_jpg.rf.cd51f981084e82d8c27878777b1f130f.jpg | 401_jpg.rf.cd51f981084e82d8c27878777b1f130f.txt | yawn | 2 | 0.9582 | 0.478697 | 0.47488 | 0.371986 | 0.207867
C00512 | committed | closed_eye_0621-jpg_face_2_jpg.rf.b6c49c6441369bcdfae730355efced8b.jpg | closed_eye_0621-jpg_face_2_jpg.rf.b6c49c6441369bcdfae730355efced8b.txt | closed_eye | 0 | 0.9922 | 0.730898 | 0.421345 | 0.204428 | 0.124833
C00513 | committed | 162_jpg.rf.aecdfb9c601fd43e9933c649a6182b8c.jpg | 162_jpg.rf.aecdfb9c601fd43e9933c649a6182b8c.txt | yawn | 2 | 0.9565 | 0.564951 | 0.403051 | 0.179702 | 0.363716
C00514 | committed | closed_eye_0297-jpg_face_1_jpg.rf.092e957738c669bcf00512a8dd6f5188.jpg | closed_eye_0297-jpg_face_1_jpg.rf.092e957738c669bcf00512a8dd6f5188.txt | closed_eye | 0 | 0.9952 | 0.278421 | 0.469366 | 0.220374 | 0.096335
C00515 | committed | 459_jpg.rf.7cf61f46278b716d850c491b8f1b0b1a.jpg | 459_jpg.rf.7cf61f46278b716d850c491b8f1b0b1a.txt | closed_eye | 0 | 0.958 | 0.661231 | 0.356807 | 0.18809 | 0.114218
C00516 | committed | closed_eye_1542-jpg_face_1_jpg.rf.0c8c5cfefae662cdabf0949c58313073.jpg | closed_eye_1542-jpg_face_1_jpg.rf.0c8c5cfefae662cdabf0949c58313073.txt | closed_eye | 0 | 0.9894 | 0.418565 | 0.702308 | 0.112269 | 0.211292
C00517 | committed | closed_eye_2693-jpg_face_1_jpg.rf.4fb979c9d579df971b25e6e784d6e1f1.jpg | closed_eye_2693-jpg_face_1_jpg.rf.4fb979c9d579df971b25e6e784d6e1f1.txt | closed_eye | 0 | 0.9705 | 0.613272 | 0.319151 | 0.172274 | 0.090094
C00518 | reject | 1376_jpg.rf.eda6d2427d05b617afab52a6f3e03201.jpg | 1376_jpg.rf.eda6d2427d05b617afab52a6f3e03201.txt | open_eye | 1 | 0.9777 | 0.442721 | 0.509601 | 0.866801 | 0.512307
C00519 | reject | closed_eye_2132-jpg_face_2_jpg.rf.797b1f97f9b5682bbf0a8173ff6df7bc.jpg | closed_eye_2132-jpg_face_2_jpg.rf.797b1f97f9b5682bbf0a8173ff6df7bc.txt | closed_eye | 0 | 0.95 | 0.648942 | 0.525001 | 0.105852 | 0.216531
C00520 | committed | 161_jpg.rf.cda850d2861a30984f2a23ce66d66d59.jpg | 161_jpg.rf.cda850d2861a30984f2a23ce66d66d59.txt | yawn | 2 | 0.9584 | 0.555159 | 0.402454 | 0.184804 | 0.344983
C00521 | committed | closed_eye_0288-jpg_face_1_jpg.rf.6e3ee7e3400259f1a3321627b68b85ad.jpg | closed_eye_0288-jpg_face_1_jpg.rf.6e3ee7e3400259f1a3321627b68b85ad.txt | closed_eye | 0 | 0.9936 | 0.689958 | 0.391696 | 0.257753 | 0.121749
C00522 | committed | closed_eye_0288-jpg_face_1_jpg.rf.6e3ee7e3400259f1a3321627b68b85ad.jpg | closed_eye_0288-jpg_face_1_jpg.rf.6e3ee7e3400259f1a3321627b68b85ad.txt | closed_eye | 0 | 0.9898 | 0.294232 | 0.47357 | 0.21548 | 0.139872
C00523 | committed | 109_jpg.rf.47c7aaea6f40bd449cec57908fb8bc1a.jpg | 109_jpg.rf.47c7aaea6f40bd449cec57908fb8bc1a.txt | open_eye | 1 | 0.9553 | 0.38397 | 0.45727 | 0.093645 | 0.080328
C00524 | committed | 505_jpg.rf.6a263acced1ba3cd7e6f22e9e56c4d9d.jpg | 505_jpg.rf.6a263acced1ba3cd7e6f22e9e56c4d9d.txt | closed_eye | 0 | 0.9577 | 0.484575 | 0.346997 | 0.2218 | 0.144997
C00525 | pending | 394_jpg.rf.c6965f23baa0471c50fd2f6d10932b51.jpg | 394_jpg.rf.c6965f23baa0471c50fd2f6d10932b51.txt | closed_eye | 0 | 0.9576 | 0.667262 | 0.294399 | 0.210086 | 0.12966
C00526 | committed | 1594_jpg.rf.c655ff5a57e8d03084ed4c77819a161c.jpg | 1594_jpg.rf.c655ff5a57e8d03084ed4c77819a161c.txt | open_eye | 1 | 0.9796 | 0.6681 | 0.581941 | 0.586078 | 0.836118
C00527 | committed | 1266_jpg.rf.4d8af6f25c3bce1157c590ce90009b3b.jpg | 1266_jpg.rf.4d8af6f25c3bce1157c590ce90009b3b.txt | closed_eye | 0 | 0.9831 | 0.773879 | 0.368551 | 0.172455 | 0.121349
C00528 | committed | 472_jpg.rf.42dbccee74fd6dd50e89993c25b02827.jpg | 472_jpg.rf.42dbccee74fd6dd50e89993c25b02827.txt | yawn | 2 | 0.9652 | 0.48324 | 0.477689 | 0.559261 | 0.307995
C00529 | committed | 1264_jpg.rf.22b484fe7801bec76e406c3df15901c8.jpg | 1264_jpg.rf.22b484fe7801bec76e406c3df15901c8.txt | open_eye | 1 | 0.9539 | 0.443833 | 0.385588 | 0.053459 | 0.061451
C00530 | committed | 1264_jpg.rf.b03b0da38b575ae8011a1bad5f2d4824.jpg | 1264_jpg.rf.b03b0da38b575ae8011a1bad5f2d4824.txt | open_eye | 1 | 0.9785 | 0.559251 | 0.613729 | 0.052195 | 0.067654
C00531 | committed | 164_jpg.rf.75118739ed725426f186417e742afa7f.jpg | 164_jpg.rf.75118739ed725426f186417e742afa7f.txt | yawn | 2 | 0.962 | 0.527993 | 0.428653 | 0.209786 | 0.365984
C00532 | committed | _677_jpg.rf.9c3ad5b8041feecf31c16f44b1071158.jpg | _677_jpg.rf.9c3ad5b8041feecf31c16f44b1071158.txt | open_eye | 1 | 0.9696 | 0.667016 | 0.496534 | 0.61119 | 0.833939
C00533 | committed | _419_jpg.rf.7b2e53c8fcce5b2fd25d99c99063dd06.jpg | _419_jpg.rf.7b2e53c8fcce5b2fd25d99c99063dd06.txt | open_eye | 1 | 0.9531 | 0.5 | 0.499228 | 1.0 | 0.932176
C00534 | committed | _100_jpg.rf.aadb94326e9f2e1efee20d2696d8d6d7.jpg | _100_jpg.rf.aadb94326e9f2e1efee20d2696d8d6d7.txt | open_eye | 1 | 0.9722 | 0.504597 | 0.526645 | 0.770891 | 0.899811
C00535 | committed | 95_jpg.rf.64bb3fe60c90c188573eac9816245424.jpg | 95_jpg.rf.64bb3fe60c90c188573eac9816245424.txt | yawn | 2 | 0.9645 | 0.41245 | 0.438442 | 0.222369 | 0.444296
C00536 | committed | 372_jpg.rf.c49e8f6750d01b1e5366661e07124aa2.jpg | 372_jpg.rf.c49e8f6750d01b1e5366661e07124aa2.txt | open_eye | 1 | 0.9709 | 0.627427 | 0.43611 | 0.074001 | 0.06303
C00537 | pending | 461_jpg.rf.dc31237a6fa8191ce8afb55797f45867.jpg | 461_jpg.rf.dc31237a6fa8191ce8afb55797f45867.txt | open_eye | 1 | 0.965 | 0.637494 | 0.335083 | 0.083004 | 0.052261
C00538 | committed | 754_jpg.rf.6f648ca36c16b1276dee044079a05581.jpg | 754_jpg.rf.6f648ca36c16b1276dee044079a05581.txt | closed_eye | 0 | 0.9516 | 0.742537 | 0.4178 | 0.117513 | 0.142847
C00539 | committed | _67_jpg.rf.025d5abbde847955a558f01677be5e52.jpg | _67_jpg.rf.025d5abbde847955a558f01677be5e52.txt | open_eye | 1 | 0.9577 | 0.5 | 0.583841 | 1.0 | 0.797528
C00540 | committed | closed_eye_2600-jpg_face_1_jpg.rf.eb6c18ea78ca85229733eb05762e4610.jpg | closed_eye_2600-jpg_face_1_jpg.rf.eb6c18ea78ca85229733eb05762e4610.txt | closed_eye | 0 | 0.951 | 0.379598 | 0.3007 | 0.099146 | 0.203782
C00541 | committed | 1114_jpg.rf.646b617d05544dac3777b05b16a22800.jpg | 1114_jpg.rf.646b617d05544dac3777b05b16a22800.txt | open_eye | 1 | 0.969 | 0.517538 | 0.464505 | 0.668205 | 0.929011
